0 | 1.000000001e-05
1 | 0.060004000060004
2 | 0.02400436002400436
3 | 0.026164144026164144
4 | 0.9848681569848682
5 | 0.2089459092089459
6 | 0.6754592536754592
7 | 0.7555260527555261
8 | 0.15632053315632052
9 | 0.923202937923203
10 | 0.21763153921763154
11 | 0.7892393057892393
12 | 0.43583873543583873
13 | 0.032416615032416614
14 | 0.4996941944996942
15 | 0.165170998165171
16 | 0.025992991025992992
17 | 0.9579501559579502
18 | 0.7009397477009397
19 | 0.6384902056384902
20 | 0.9412378309412378
21 | 0.42698964742698964
22 | 0.9378885619378886
23 | 0.33137562733137566
24 | 0.253767988253768
25 | 0.6079335226079335
26 | 0.6011396476011397
27 | 0.8378896068378896
28 | 0.337645027337645
29 | 0.8701680258701681
30 | 0.008159221008159221
31 | 0.95533004895533
32 | 0.9802977319802977
33 | 0.7863958817863959
34 | 0.3752947183752947
35 | 0.7683142517683142
36 | 0.8855146098855146
37 | 0.08766331308766331
38 | 0.9798825259798826
39 | 0.29515987929515985
40 | 0.9592797709592797
41 | 0.6786297556786297
42 | 0.7785380717785381
43 | 0.22843467122843467
44 | 0.6080313706080314
45 | 0.18822764818822765
46 | 0.36589312936589313
47 | 0.3587801953587802
48 | 0.6811761526811762
49 | 0.05692008705692009
50 | 0.5205263415205263
51 | 0.15805312315805312
52 | 0.31874294831874295
53 | 0.4576939124576939
54 | 0.16347874616347874
55 | 0.8724809808724809
56 | 0.8858892348858892
57 | 0.3354133153354133
58 | 0.479896012479896
59 | 0.37607887937607887
60 | 0.47328025647328026
61 | 0.6815428396815428
62 | 0.2570420892570421
63 | 0.25253954225253955
64 | 0.23725751523725752
65 | 0.5450954235450954
66 | 0.5725452705725452
67 | 0.2716274352716274
68 | 0.7646156297646156
69 | 0.6937825876937825
70 | 0.6955301626955301
71 | 0.18098017318098017
72 | 0.8810430858810431
73 | 0.2585192862585193
74 | 0.11572155111572155
75 | 0.3293106943293107
76 | 0.86416997586417
77 | 0.019859185019859185
78 | 0.1551141191551141
79 | 0.6847189306847189
80 | 0.31358810831358813
81 | 0.5286538815286539
82 | 0.9232931719232932
83 | 0.7590355397590356
84 | 0.21324255421324256
85 | 0.4553292794553293
86 | 0.9756807319756807
87 | 0.08439585408439586
88 | 0.3751285063751285
89 | 0.7710422507710423
90 | 0.2535086262535086
91 | 0.05176152105176152
92 | 0.5691303105691303
93 | 0.7818674147818674
94 | 0.2044926912044927
95 | 0.9561512269561512
96 | 0.9073657369073658
97 | 0.19442544419442545
98 | 0.5526691665526692
99 | 0.015003316015003315
100 | 0.01990009001990009
101 | 0.40054411940054413
102 | 0.2647204032647204
103 | 0.32242358832242357
104 | 0.541533934541534
105 | 0.20361124920361126
106 | 0.6674992216674992
107 | 0.995334004995334
108 | 0.004033972004033972
109 | 0.20383602420383604
110 | 0.01614922301614922
111 | 0.895342096895342
112 | 0.05258537205258537
113 | 0.5122363155122364
114 | 0.41789707341789706
115 | 0.3824445073824445
116 | 0.6670482946670483
117 | 0.289772002289772
118 | 0.6320177386320177
119 | 0.10643579210643579
120 | 0.6147566386147566
121 | 0.5398356885398357
122 | 0.014135239014135239
123 | 0.8114380848114381
124 | 0.6285128686285129
125 | 0.07721577107721578
126 | 0.29463046329463044
127 | 0.7827837677827838
128 | 0.7026106967026107
129 | 0.6641842156641842
130 | 0.10529798510529799
131 | 0.7879146317879147
132 | 0.48779472748779473
133 | 0.7683689267683689
134 | 0.2135646102135646
135 | 0.38766528138766526
136 | 0.9916923259916923
137 | 0.15395995015395994
138 | 0.7597049237597049
139 | 0.22954655822954656
140 | 0.2793533772793534
141 | 0.12026767612026767
142 | 0.6060607216060607
143 | 0.36433363636433364
144 | 0.001822186001822186
145 | 0.93312001093312
146 | 0.7200695987200696
147 | 0.4175963204175963
148 | 0.5779265055779265
149 | 0.5590374675590375
150 | 0.22480935422480935
151 | 0.8561293488561293
152 | 0.7760971367760972
153 | 0.5828246565828247
154 | 0.9479434969479434
155 | 0.6609856876609856
156 | 0.91412996591413
157 | 0.7797994847797994
158 | 0.7969126787969126
159 | 0.4760767814760768
160 | 0.46069285646069286
161 | 0.15714276415714276
162 | 0.8565889428565889
163 | 0.5336611395336611
164 | 0.9668412019668412
165 | 0.0472158010472158
166 | 0.2948102832948103
167 | 0.8617037688617037
168 | 0.22261717022261718
169 | 0.7030253357030254
170 | 0.15201821815201821
171 | 0.10931291210931292
172 | 0.8774766558774767
173 | 0.8599392648599392
174 | 0.6355931596355932
175 | 0.5589618135589618
176 | 0.7708853537708854
177 | 0.31212662531212665
178 | 0.7597558727597559
179 | 0.5352405585352406
180 | 0.4433552114433552
181 | 0.13127266013127267
182 | 0.6359647876359648
183 | 0.7887298157887298
184 | 0.3788987323788987
185 | 0.3923982733923983
186 | 0.38964435438964434
187 | 0.8661303378661304
188 | 0.7820311967820311
189 | 0.1871846921871847
190 | 0.10815712310815713
191 | 0.9427426489427426
192 | 0.45589765645589764
193 | 0.38594273538594276
194 | 0.6564163156564163
195 | 0.49789793849789793
196 | 0.38763498738763497
197 | 0.8099283258099284
198 | 0.5699588595699588
199 | 0.7531614197531614
200 | 0.9685225189685225
201 | 0.1351178111351178
202 | 0.7068708107068709
203 | 0.22486824122486823
204 | 0.20945134920945135
205 | 0.7080992567080993
206 | 0.5955442485955442
207 | 0.26549557326549555
208 | 0.9734435929734436
209 | 0.6615618406615619
210 | 0.37104796937104795
211 | 0.2878202262878202
212 | 0.9213617269213618
213 | 0.17036552817036552
214 | 0.19317302219317303
215 | 0.03813715903813716
216 | 0.8229582288229582
217 | 0.749376937749377
218 | 0.2616304962616305
219 | 0.7829815697829816
220 | 0.8894226978894227
221 | 0.5361913365361913
222 | 0.14802321714802322
223 | 0.1393068881393069
224 | 0.8413328358413328
225 | 0.997019047997019
226 | 0.11429198211429198
227 | 0.7518966857518967
228 | 0.3801185113801185
229 | 0.7110722807110723
230 | 0.43368826643368824
231 | 0.1296026021296026
232 | 0.6156167776156167
233 | 0.7006696937006697
234 | 0.018166204018166203
235 | 0.9972281089972281
236 | 0.36865798336865796
237 | 0.9479042119479042
238 | 0.42527568742527566
239 | 0.6541285516541285
240 | 0.7713139247713139
241 | 0.8835526278835526
242 | 0.3157713013157713
243 | 0.6278118946278118
244 | 0.8713717668713717
245 | 0.23060522823060522
246 | 0.6313733836313734
247 | 0.2403057882403058
248 | 0.8347334418347334
249 | 0.400655008400655
250 | 0.9300544039300545
251 | 0.3264275803264276
252 | 0.565485958565486
253 | 0.9157553929157554
